brand,description,overall_rating,rating_count,original_price(Rs),discount_price(Rs),offer_percentage(%),image_url
Roadster,The Lifestyle Co. Contrast Polo Collar Pure Cotton Tshirt,3.6,9.0,899.0,409.0,Rs. 490 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26736310/2023/12/31/b1e02fc9-0f97-4f3a-ba17-5d22f5a5f1cc1704014974003RoadsterPureCottonTshirts1.jpg"
Roadster,The Lifestyle Co. Stripes Polo Collar Pure Cotton Tshirt,3.2,6.0,1399.0,669.0,Rs. 730 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26736306/2023/12/31/e33e8e2d-df65-45c4-a54e-e0a70cf85e961704039106763RoadsterColourblockedPureCottonTshirts1.jpg"
Roadster,Men Blue Polo Collar T-shirt,3.9,170.0,1499.0,374.0, 75  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22694724/2023/4/19/92d055c1-671a-4fc5-ae01-bc5d6b18671a1681902745897-Roadster-Men-Tshirts-1241681902745398-1.jpg"
Roadster,Men Mauve Printed Round Neck Pure Cotton T-shirt,4.1,757.0,599.0,239.0, 60  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12251210/2020/9/24/82d319d8-b142-49b7-a203-6d83da67f1101600948045138-Roadster-Men-Tshirts-2341600948043246-1.jpg"
Roadster,The Lifestyle Co. Graphic Printed Pure Cotton Oversized Fit T-shirt,4.1,144.0,1099.0,373.0,66 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23944130/2023/7/9/87554982-f233-4bd7-8604-ebccb0aeb1921688846276601Tshirts1.jpg"
Roadster,Men Navy Blue Rust Red Striped Pure Cotton Henley Neck Pure Cotton T-shirt,4.2,606.0,1099.0,362.0,67 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12907252/2021/1/8/4e527917-327d-49a0-8a90-caa8c1be34631610080817314-Roadster-Men-Tshirts-6291610080815486-1.jpg"
Roadster,The Life Co. Men Solid Minimal Embroidered Polo Collar Pure Cotton T-shirt,4.1,50.0,1499.0,419.0, 72  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25060270/2023/9/27/a52b0b24-1eb7-4e54-973c-08cabf8096391695815253644-Roadster-Men-Tshirts-5751695815253257-1.jpg"
Roadster,The Lifestyle Co. Pure Cotton T-shirt,4.1,164.0,399.0,187.0,53 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21422758/2023/2/23/840b6ec8-9bde-4ac9-b22c-3f6893359aed1677153630335-Roadster-Men-Tshirts-6931677153629875-1.jpg"
Roadster,Men White Printed Round Neck Pure Cotton T-shirt,4.2,5700.0,599.0,233.0,61 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2499214/2018/5/23/3569f170-1967-46ab-9ae0-6442737f609d1527063527383-Roadster-Men-White-Printed-Round-Neck-T-shirt-4261527063525890-1.jpg"
Roadster,Men White Pure Cotton T-shirt,4.0,3300.0,651.0,423.0, 35  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11943322/2020/7/8/bf72cb61-7607-49d7-9832-e3342da4608f1594187795172RoadsterWomenMaroonSolidTopShortsRoadsterMenShortsRoadsterMe1.jpg"
Roadster,The Lifestyle Co Men White Printed Pure Cotton T-shirt,4.1,381.0,699.0,272.0,61 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13620972/2021/7/23/ef0edf26-563c-41df-93b1-0158aef0b60e1627021160329-Roadster-Men-Tshirts-5421627021159496-1.jpg"
Roadster,Men Polo Collar T-shirt,3.9,209.0,1499.0,614.0, 59  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22655820/2023/4/11/ab335b6f-b31a-42e5-8d65-e1cdf5ca02dd1681214956474-Roadster-Men-Tshirts-3521681214955939-1.jpg"
Roadster,Men Solid Regular Fit T-shirt,3.6,205.0,999.0,379.0, 62  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24488442/2023/8/22/73cbc07c-5235-4ab5-8217-42b284676cb61692705789861-Roadster-Men-Tshirts-9161692705789451-1.jpg"
Roadster,Men Navy Blue White Striped Pure Cotton Polo Collar Pure Cotton T-shirt,4.1,233.0,1199.0,695.0,42 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12504312/2021/2/11/f70ca590-ae87-49fd-9dc9-5318e772a1ae1613035792269-Roadster-Men-Tshirts-9421613035789445-1.jpg"
Roadster,The Life Co. Round Neck Graphic Printed Pure Cotton T-shirt,4.0,1700.0,799.0,263.0,67 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8938853/2023/4/7/532f590c-c9f3-4172-873a-0f2bb7b35e951680851744268-Roadster-Men-Green-Printed-Retro-Vintage-Round-Neck-Pure-Cot-1.jpg"
Roadster,Men Polo Collar T-shirt,4.1,232.0,1499.0,434.0, 71  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22981744/2023/5/11/63476db2-0252-4502-9b0d-ffd4e49c45891683808909713-Roadster-Men-Tshirts-951683808909389-1.jpg"
Roadster,Men Green Embroidered Round Neck Pure Cotton T-shirt,4.1,510.0,899.0,314.0,65 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12117094/2021/1/13/eafd3b31-5035-4c14-b6ca-a8ce4c2f7e7b1610546391664-Roadster-Men-Green-Printed-Round-Neck-T-shirt-45116105463895-1.jpg"
Roadster,Men Olive Green Solid Round Neck T-shirt,4.0,1500.0,1399.0,433.0,69 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2475886/2018/4/12/11523531445323-Roadster-Men-Tshirts-8561523531445053-1.jpg"
Roadster,The Lifestyle Co. Oversized Fit Solid Drop-Shoulder Sleeves Pure Cotton T-shirt,4.6,11.0,799.0,343.0,57 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24918792/2023/11/23/bc938035-6f17-4393-8b80-3fdf8bb154e71700738678857-Roadster-Men-Tshirts-5031700738678528-1.jpg"
Roadster,The Lifestyle Co. Oversized Fit Pure Cotton Graphic Printed Drop-Shoulder Sleeves Casual T-shirt,4.3,12.0,899.0,368.0,59 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25521458/2023/12/1/b58d6b7e-57e8-40ff-92ec-fe6fc2aa6a0a1701431468311-Roadster-Men-Tshirts-4771701431467962-1.jpg"
Roadster,Men Graphic Printed Pure Cotton T-shirt,4.9,8.0,899.0,269.0, 70  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25521616/2023/12/5/dbbfc4dd-e1d3-4097-b094-8cc79104747d1701760811105-Roadster-Men-Tshirts-2511701760810749-1.jpg"
Roadster,The Lifestyle Co Men Black Printed Detail Round Neck T-shirt,4.2,1700.0,699.0,230.0,67 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10939124/2020/3/5/dc873726-8768-43fc-8dd9-e4a402db7dae1583387227417-Roadster-Men-Black-Printed-Detail-Round-Neck-T-shirt-6421583-1.jpg"
Roadster,Men Maroon Black Printed Round Neck Pure Cotton T-shirt,4.0,5500.0,699.0,202.0,71 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8938273/2021/10/28/56c58b31-fbed-4481-bda2-9107f0e2ea7e1635400437107-Roadster-Men-Maroon-Printed-Round-Neck-T-shirt-7851635400436-1.jpg"
Roadster,Men Black Printed Pure Cotton T-shirt,4.3,754.0,999.0,339.0,66 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19997780/2022/9/21/3c0fb2ef-859c-4908-afb8-36a7b57400741663752020138-Roadster-Mens-Black-Printed-Short-Sleeve-Tshirt-883166375201-1.jpg"
Roadster,The Lifestyle Co. Men Blue Printed Pure Cotton Polo Collar T-shirt,4.2,66.0,1399.0,419.0, 70  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16997360/2022/10/10/d1bb0a35-def3-4deb-b2db-c1aa2e6dd58b1665402419239-Roadster-Men-Tshirts-9401665402418756-1.jpg"
Roadster,The Lifestyle Co. Raglan Sleeves Pure Cotton T-shirt,4.1,144.0,499.0,274.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21423574/2023/4/12/4cf90bc2-6a90-4473-845e-eb7c0715d6071681283417084-Roadster-Men-Tshirts-9861681283416435-1.jpg"
Roadster,The Lifestyle Co Men Black Brand Carrier Printed Round Neck Pure Cotton T-shirt,4.0,711.0,799.0,263.0,67 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10938582/2020/1/27/ee4d474b-dd14-4a81-ad73-22c587c79e131580124244199-Roadster-Men-Tshirts-7891580124242413-1.jpg"
Roadster,Men Teal Blue Graphic Printed Cotton T-shirt,3.8,6500.0,799.0,255.0,68 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2310385/2018/5/2/11525245401383-Roadster-Men-Teal-Printed-V-Neck-T-shirt-6191525245401228-1.jpg"
Roadster,Men Olive Green Solid Round Neck Pure Cotton T-shirt,4.1,5600.0,599.0,191.0,68 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1996781/2018/1/9/11515489592906-Roadster-Men-Olive-Green-Solid-Round-Neck-T-shirt-1551515489592784-1.jpg"
Roadster,The Lifestyle Co. Oversized Fit Printed Pure Cotton T-shirt,4.3,10.0,799.0,239.0, 70  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25126126/2023/12/1/3235f0c9-8193-4745-a4cc-60ddfdb5b4651701419508048-Roadster-Men-Tshirts-6251701419507609-1.jpg"
Roadster,Yellow Graphic Printed Pure Cotton Oversized T-shirt,4.2,146.0,1099.0,373.0,66 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23944990/2023/7/10/d92c6350-8883-4364-9801-96a754e6d7651688962501967Tshirts1.jpg"
Roadster,Time Travlr Men Blue Printed Round Neck Pure Cotton T-shirt,4.1,8400.0,699.0,342.0,51 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2340669/2018/4/6/11522993127696-Roadster-Men-Tshirts-631522993127453-1.jpg"
Roadster,Men Solid Regular Fit T-shirt,3.7,158.0,999.0,529.0, 47  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24756862/2023/9/12/b903c030-127a-4e59-94b1-5dd31aa0318c1694497138589-Roadster-Men-Tshirts-1651694497138196-1.jpg"
Roadster,Men White Solid Mandarin Collar T-shirt,4.2,2600.0,1099.0,384.0,65 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11926496/2020/6/18/e8402a1e-2dd3-4c6b-a062-d3d65adc0a481592461012086-Roadster-Men-Tshirts-551592461010036-1.jpg"
Roadster,Men Navy Blue Embossed Printed Round Neck T-shirt,4.2,3000.0,799.0,263.0,67 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10943392/2020/2/13/347ce3e2-c3d0-4de7-b244-9fe678a3f50a1581569766726-Roadster-Men-Navy-Blue-Embossed-Printed-Round-Neck-T-shirt-5-1.jpg"
Roadster,Men Black Solid Round Neck Pure Cotton T-shirt,3.8,172.0,799.0,239.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11659936/2020/9/28/0591a2a8-3d6c-4bc3-9035-c8dc08a100941601294568236-Roadster-Men-Tshirts-601601294566970-1.jpg"
Roadster,The Lifestyle Co. Men Solid Round Neck Short Sleeves T-shirt,4.3,121.0,399.0,187.0,53 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21422428/2023/3/21/6cc67f21-ac72-4f2c-901c-d19af942543f1679397213001-Roadster-Men-Tshirts-1851679397212560-1.jpg"
Roadster,The Life Co. Men Polo Collar Pure Cotton T-shirt,3.9,234.0,999.0,299.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20789198/2022/12/20/34fc7db0-62dc-4331-b186-cb81999beb041671526937154-Roadster-Men-Tshirts-2691671526936704-1.jpg"
Roadster,Men Maroon & Black Striped Round Neck T-shirt,4.0,1300.0,999.0,329.0,67 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12504490/2021/1/27/56929c4f-a69a-48ec-8e0b-995407676a941611737826174-Roadster-Men-Tshirts-9551611737824352-1.jpg"
Roadster,The Life Co. Men Pure Cotton Polo Collar T-shirt,4.1,370.0,699.0,328.0,53 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20789192/2022/12/20/c2274860-d969-4d07-809d-625c166fbccb1671533105613-Roadster-Men-Tshirts-901671533105130-1.jpg"
Roadster,Men Pink Melange Solid Henley Neck T-shirt,4.1,4700.0,799.0,327.0,59 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1996771/2018/1/31/11517402656574-Roadster-Men-Pink-Solid-Henley-Neck-T-shirt-8021517402656357-1.jpg"
Roadster,The Lifestyle Co. Oversized Fit Typography Printed Drop-Shoulder Sleeves Pure Cotton T-shirt,4.3,6.0,799.0,231.0,71 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24917790/2023/11/23/310447d3-f523-415d-8650-e6ba1114bd161700738671299-Roadster-Men-Tshirts-9621700738670967-1.jpg"
Roadster,Men Charcoal Melange Solid Round Neck T-shirt,4.2,3100.0,499.0,199.0, 60  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2275373/2018/1/24/11516793428292-Roadster-Men-Charcoal-Solid-Round-Neck-T-shirt-3641516793428158-1.jpg"
Roadster,Men Grey Melange Solid Round Neck Pure Cotton T-shirt,4.0,2700.0,799.0,239.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2169166/2018/1/31/11517395903130-Roadster-Men-Grey-Melange-Solid-Round-Neck-T-shirt-7291517395902945-1.jpg"
Roadster,Men Black Printed Pure Cotton T-shirt,4.0,608.0,999.0,339.0,66 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19998056/2022/9/19/639323f7-da0b-41bc-b93f-32e1a1fac22f1663581092785-Roadster-Mens-Black-Printed-Short-Sleeve-Tshirt-384166358109-1.jpg"
Roadster,Men Grey Melange Polo Collar Pockets T-shirt,3.9,353.0,899.0,449.0, 50  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23019446/2023/5/17/e270c612-b272-43c8-afab-2ff03f40e71c1684300776647-Roadster-Men-Tshirts-6751684300776261-1.jpg"
Roadster,The Lifestyle Co Men Olive Green Solid Round Neck T-shirt,4.2,673.0,599.0,185.0,69 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10424646/2019/9/26/e8c35914-c869-46db-8060-a7cc1393c4aa1569474313921-Roadster-Men-Tshirts-6641569474312699-1.jpg"
Roadster,Men White T-shirt,4.0,936.0,499.0,309.0,38 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18346812/2022/5/26/2469bc0c-f223-4d4a-8c0c-fded300a36ad1653559279287-Roadster-Men-Tshirts-8681653559278810-1.jpg"
Roadster,Men Striped T-shirt,3.6,220.0,799.0,391.0, 51  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23622848/2023/6/23/464690b5-fac7-4263-8a2c-17f2b94771601687513390144-Roadster-Men-Tshirts-5091687513389755-1.jpg"
Roadster,Men Olive Green Solid Round Neck T-shirt,3.9,3000.0,499.0,149.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11632500/2020/7/15/05d4d969-3cf8-4c2c-a757-987d4a0f2c7d1594809711993-Roadster-Men-Olive-Green-Solid-Round-Neck-T-shirt-8351594809-1.jpg"
Roadster,Men Burgundy & Charcoal Grey Printed Round Neck T-shirt,4.3,779.0,599.0,173.0,71 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11545330/2020/3/21/11f2f9d3-3966-4f6b-817c-7cc94ae28a951584776880792-Roadster-Men-Tshirts-7781584776879544-1.jpg"
Roadster,The Lifestyle Co Men Green Pure Cotton Solid Mandarin Collar T-shirt,3.9,1200.0,1299.0,740.0,43 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13620794/2021/3/4/c12fe08c-376c-4695-a75c-11ca40c136151614849086627-Roadster-Men-Green-Solid-Mandarin-Collar-T-shirt-82316148490-1.jpg"
Roadster,Men Mauve Pure Cotton Solid Round Neck Pure Cotton T-shirt,4.2,1300.0,499.0,204.0,59 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12504412/2020/12/11/5edd7a5a-967e-4c01-8b9d-a640af5385eb1607670111760-Roadster-Men-Mauve-Pure-Cotton-Solid-Round-Neck-T-shirt-8421-1.jpg"
Roadster,Men White T-shirt,4.0,813.0,399.0,303.0,24 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18346840/2022/5/26/88fd5950-f2e5-45f2-878a-4126189294f11653559904881-Roadster-Men-Tshirts-4511653559904350-1.jpg"
Roadster,The Lifestyle Co. Printed Drop-Shoulder Sleeves Pure Cotton T-shirt,4.3,6.0,799.0,367.0,54 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25126146/2023/12/12/9e928de8-94ad-4361-a07d-118190400d761702368132114-Roadster-Men-Tshirts-4061702368131824-1.jpg"
Roadster,The Life Co. Embroidered Drop-Shoulder Sleeves Pure Cotton Oversized T-shirt,3.8,6.0,799.0,231.0,71 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24917922/2023/12/19/e93252b1-0072-428a-95da-3abd2cc0da481702978278987-Roadster-Men-Tshirts-2701702978278552-1.jpg"
Roadster,The Life Co. Pure Cotton Solid Drop-Shoulder Sleeves Casual T-shirt,4.2,9.0,699.0,209.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24917936/2023/12/11/387533ec-4293-4c0a-9691-843b6c8e2b271702284852872-Roadster-Men-Tshirts-9221702284852512-1.jpg"
Roadster,Men Black & Grey Graphic Printed Pure Cotton T-shirt,4.2,676.0,799.0,351.0,56 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19034138/2022/7/21/a59d63fd-a88c-4b99-835c-8d33c099f6351658388142026-Roadster-Men-Black-Pure-Cotton-Round-Neck-Short-Sleeves-Prin-1.jpg"
Roadster,The Life Co. Men Pure Cotton Solid Polo Collar T-shirt,4.1,189.0,699.0,279.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20789202/2023/1/9/e91b70f0-fedb-4c87-9d87-1cb760c890fa1673262443118-Roadster-Men-Tshirts-4751673262442634-1.jpg"
Roadster,Tie & Dye-Printed Drop-Shoulder Sleeves Pure-Cotton Oversized T-Shirt,4.3,10.0,1299.0,454.0,65 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25289888/2023/9/30/fb185976-b044-4cfe-a1e1-339ce8ec64561696070566103RoadsterMenTieDye-PrintedOversizedPure-CottonT-Shirt1.jpg"
Roadster,Men Red Pure Cotton T-shirt,4.1,1300.0,499.0,204.0,59 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11948294/2023/9/28/5e76978e-118a-47e1-a555-66cdcab55ada1695900275509-Roadster-Men-Red-Pure-Cotton-T-shirt-1121695900274941-1.jpg"
Roadster,The Life Co. Men Polo Collar Pure Cotton T-shirt,4.0,205.0,999.0,299.0, 70  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20789190/2022/12/20/27799744-e920-4205-8a6b-e7a1dfd8948f1671526926040-Roadster-Men-Tshirts-4441671526925654-1.jpg"
Roadster,Men Black Brown Colourblocked Polo Collar Pure Cotton T-shirt,3.8,1200.0,1299.0,454.0,65 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12117126/2020/11/5/7836ccb1-38f3-4b97-8908-ee523919c1d31604568950997-Roadster-Men-Tshirts-4971604568949557-1.jpg"
Roadster,Men Regular Fit Polo Collar T-shirt,3.8,318.0,1499.0,494.0, 67  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22770654/2023/4/19/7bc532c6-5823-43cf-95b8-7101d43db7271681905496211-Roadster-Men-Tshirts-7211681905495757-1.jpg"
Roadster,Men Green Solid Round Neck T-shirt,4.1,7300.0,399.0,195.0,51 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2275369/2018/1/24/11516793398088-Roadster-Men-Green-Solid-Round-Neck-T-shirt-3761516793397918-1.jpg"
Roadster,Men Mustard Yellow Embroidered Round Neck Pure Cotton T-shirt,4.2,1300.0,599.0,239.0, 60  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12251266/2020/10/1/84eec979-3ec0-4191-a792-5ff945d96d641601533595074-Roadster-Men-Tshirts-3211601533593395-1.jpg"
Roadster,Men White & Navy Blue Pure Cotton Printed Henley Neck T-shirt,4.1,390.0,1299.0,324.0,75 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12504338/2020/12/29/f0941f16-013f-4123-bb49-585a1dc62d751609225761109-Roadster-Men-Tshirts-6291609225759391-1.jpg"
Roadster,Men Striped Polo Collar T-shirt,3.7,132.0,1499.0,629.0, 58  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23660874/2023/6/23/ca06ed84-2086-4a30-8a82-6968a7622ab11687513573699-Roadster-Men-Tshirts-3571687513573277-1.jpg"
Roadster,Men Black Pure Cotton T-shirt,3.7,4800.0,599.0,281.0,53 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1996748/2018/2/9/11518168257353-Roadster-Men-Black-Solid-Round-Neck-T-shirt-231518168257206-1.jpg"
Roadster,Men Beige Solid Round Neck T-shirt,4.1,2000.0,599.0,191.0,68 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11687250/2020/6/16/2ba6a38c-a335-4f98-a3f4-ed2b9809faa81592300947453-Roadster-Men-Tshirts-8351592300945742-1.jpg"
Roadster,Men White Solid Pure Cotton T-shirt,4.0,469.0,599.0,221.0,63 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18346724/2022/5/26/175d3b42-0661-4d20-983c-3bf3e7ae4ee81653565092345-Roadster-Men-Tshirts-5681653565091885-1.jpg"
Roadster,The Lifestyle Co. Pure Cotton T-shirt,4.2,108.0,399.0,219.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21423448/2023/4/12/92fea2b2-63a1-4bc6-8225-bb45e44b8b361681282102873-Roadster-Men-Tshirts-2531681282102330-1.jpg"
Roadster,Men Off-White Solid Round Neck Pure Cotton T-shirt With Printed Detailing,4.1,1000.0,599.0,233.0,61 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12251250/2020/10/6/c9b738e8-6510-4630-8ecb-d994d52c9aca1601975386581-Roadster-Men-Tshirts-6461601975384875-1.jpg"
Roadster,Men Black & White Striped Polo Collar T-shirt,4.0,458.0,999.0,299.0, 70  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12121352/2020/10/14/c9027eff-07c9-4198-9e33-b49d226088591602670292332-Roadster-Men-Tshirts-311602670290998-1.jpg"
Roadster,The Lifestyle Co. Oversized Fit Printed Drop-Shoulder Sleeves Pure Cotton T-shirt,4.1,11.0,799.0,383.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25521298/2023/12/4/2bc8845f-0f04-488a-81aa-6b04c03b3d131701683878773-Roadster-Men-Tshirts-3061701683878395-1.jpg"
Roadster,Men Navy Blue Pure Cotton Solid Round Neck Pure Cotton T-shirt,4.0,2500.0,599.0,239.0, 60  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1996786/2019/12/23/114174f8-9592-4b96-a785-eafc809965a61577096623908-Roadster-Men-Navy-Blue-Solid-Round-Neck-T-shirt-376157709662-1.jpg"
Roadster,The Lifestyle Co. Oversized Fit Pure Cotton Solid Drop-Shoulder Sleeves Casual T-shirt,3.7,7.0,799.0,367.0,54 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24918778/2023/11/29/cd52693d-e9a0-40d2-8ece-9b354546744f1701252901885-Roadster-Men-Tshirts-5191701252901536-1.jpg"
Roadster,Men Green & White Pure Cotton Striped Henley Neck T-shirt,4.2,741.0,1299.0,675.0,48 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12907370/2020/12/28/aab20e90-acc2-47ca-a640-df0b3cd5136f1609152656164-Roadster-Men-Tshirts-7831609152654812-1.jpg"
Roadster,The Lifestyle Co Men Black Grey Maze Print Pure Cotton T-shirt,4.2,297.0,799.0,239.0, 70  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13620536/2021/5/17/11b26ec3-e3ad-4d5d-aea0-ad32f8ef05181621237611614CapreseBlackCut-WorkHandbagTshirtsTommyHilfigerWomenTshirtsT1.jpg"
Roadster,The Lifestyle Co. Oversized Fit Solid Drop-Shoulder Sleeves Pure Cotton T-shirt,4.8,5.0,799.0,367.0,54 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24918832/2023/11/23/763c44ae-c8fc-4a2d-80b5-362d8e820e551700738696818-Roadster-Men-Tshirts-6761700738696492-1.jpg"
Roadster,Men Blue Solid Round Neck T-shirt,4.1,2500.0,499.0,199.0, 60  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1996722/2018/2/9/11518167862414-Roadster-Men-Blue-Solid-Round-Neck-T-shirt-9971518167862193-1.jpg"
